4,anal program,realiz analisis disen desarroll implementacion nuev proces modif existent desarroll interfac contabil finanz desarroll nuev formulari report,egres carrer profesional tecnic ingenieri sistem experient minim 01 ano conoc aplic contabl funcion erp manej visual basic net sql serv plsql manej avanz paquet offic ingles nivel intermedi preferent
6,especial inscripcion colect,elabor cuadr estadist indic program colect segun requer gerenci interactu coordin respons proces envi informacion diferent canal vent direct brokers compani segur coordin nuev canal operat envi informacion segun regl negoci establec supervis control correct cumplimient proces acuerd manual proced establec vent colect supervis atencion solucion oportun quej recl orientacion client intern extern vent colect control bas dat registr vent colect actualiz mism reflej cuadr poblacion canal program grup etari supervis impresion oportun document acreditacion cuent constanci renovacion cart baj coordin jefatur retencion control diferent proces vent colect desarroll acuerd proced establec sistem gestion calid,experient 01an realiz funcion coordinacion supervision excel avanz conoc bas dat sql access indispens manej indic gestion desarroll proyect
4,asistent tecnologi informacion,funcion analisis desarroll documentacion aplic empresarial organiz manten actualiz orden debid inventari equip comput asi archiv respald informacion program informat instal asegur manten conservacion equip suministr comput realiz funcion asign jef are apoy cierr contabl fin mes desplieg activ respald usuari monitore seguimient incident part usuari uso equip sistem,requisit 2 anos experient puest similar domini nivel intermedioavanz siguient lenguaj programacion visual basic 60 visual studi 2012 net c webescritori domini nivel intermedioavanz sql serv 20052008 domini nivel intermedi administracion windows serv 2008 capac analisis disen aplic empresarial conoc intermedi proces empresarial inventari compr contabil facturacion produccion conoc nivel intermedi itil conoc basic pmbok pmi experient intermedi herramient metodologi model uml rup
4,consultor junior soport,respons realiz activ soport product exactus atencion consult client manten product report jefatur are soport desarroll tar del puest atencion cas soport funcional tecnic product exactus consult telefonicasmensajeri instantane consult via sistem cas atencion error report modul correccion error seguimient insitu realizacion mejor solicit modul atend requer menor factur client seguimient cas report partn realiz visit instalacion bas dat realiz documentacion product realiz cambi requer legal,conoc basic funcional tecnic cualqui erp particip 1 ano minim implementacion soport conoc siguient lenguaj deseabl sql jav net conoc uso sql serveroracl nivel desarroll opcional nivel administracion conoc notacion uml idef1x conoc uso herramient ofimat ms project conoc modelamientoprogramacion orient objet oop
3,practic soport erp,apoy are soport exactus erp 1 conoc manej bas dat sql serv oracl 2 conoc programacion 3 conoc basic funcional tecnic cualqui erp 4 experient 6 mes minim implementacion soport,
6,profesor it senior school 2014,dict clas relacion especial idiom ingles prepar material educ correspondient manten actualiz documentacion pedagog administr respons emple metod tecnic adecu cumpl programacion semanal evalu comentari detect problem afect desarroll alumn aprendizaj coordin manten comunicacion padr famili particip accion promocion servici social planifiqu colegi asist obligatori reunion actuacion event cronogram,experient comprob ensen colegi ib secundari colegi mixt disponibil traslad sed los huert vill chorrill senior school conoc idiom ingles necesari manej material clas dict clas ingles certific toefl cae cpe ser consider favor candidat domini clas pizarr interact uso corre electron domini desarroll blog educativosmoodl herramient tic
4,anal proces senior,1 realiz analisis formulacion proyect final hac coordin necesari logr ejecucion proyect 2 realiz creacion manten proces final usuari cuent document cad proces 3 dar soport usuari ayud proces sistem nivel usuari 4 elaboracion plan capacitacion prueb nuev proces servici logr asegur usuari conozc nuev servici 5 elaboracion proced fluj operacion diferent proyect empres 6 particip visit local empres facilit tar mejor continu proces metod trabaj,softwar ms offic intermedi visi sharepoint deseabl otros requisit capac interactu are negoci habil hac analisis sistem experient dos anos experient elaboracon implementacion proces oper
6,ingenier proyect,desarroll proyect logist nivel estrateg tecnic empres primer line inclu proces analisis interpretacion dat desarroll evaluacion altern solucion problem identific apoy implementacion solucion logist seleccion elaboracion documentacion proyect presentacion client,manej avanz microsoft offic powerpoint excel access domini idiom ingles experient preferent logist proyect necesari
3,consultor junior,busc joven profesional talent form consultor tecnic el postul particip proyect implementacion oracl ebusiness suit erp empres peru incorpor equip desarroll encarg realiz customiz utiliz herramient propi oracl,nivelquint superior potencial ser quint superior que encuentr aprendizaj motivacion permanent facil comunicacion alto nivel capac trabaj baj presion orient trabaj equip otros idiom ingles conoc herramient windows ofrec line carrer aprendizaj permanent ambient dinam cordial integr etic profesional participacion proyect empres top 100 peru
4,program,efectu tar programacion labor analisis disen coordin usuari final,experient minim 3 anos prefer empres similar bas dat oracl avanz programacion b lenguaj programacion jav avanz develop visual basic net avanz c sistem oper windows unix intermedi d analisis disen sistem avanz conoc relacion gestion proyect servici informat pmi cmmi itil
4,anal funcional oracl develop,accentur empres consultori management servici tecnologi outsourcing combin experient incompar ampli capac tod industri funcion negoci ampli investigacion respect empres mas exit mund nos encontr busqued profesional sistem experient oracl develop forms reports pl sql bas oracl 10g par desempen anal senior,3 5 anos experient desarroll aplic dich tecnologi experient direccion equip trabaj gestion proyect deseabl experient rubr segur
1,asistent jav,disen desarroll aplic bas requer client,experient minim 1 ano manej herramient jav j2e deseabl experient proyect implementacion sistem alin rubr segur
1,practic jav j2e,disen desarroll aplic bas requer client,deseabl experient minim 1 ano manej herramient jav j2e disponibil realiz 30 hor semanal disponibil trabaj cerc lim
1,traine ingenieri informat,particip proyect implementacion sistem cor negoci empres segur apoy analisis desarroll etap implementacion proyect soport analisis negoci segur,deseabl experient nivel ingles intermedi
1,traine jav,disen desarroll aplic bas requer client,deseabl experient minim 1 ano manej herramient jav j2e disponibil complet
1,traine oracl develop,disen desarroll aplic bas requer client,deseabl experient minim 1 ano manej herramient oracl develop disponibil complet
6,practic centr solucion,contribu disen proces negoci soport sistem document manten actualiz proces soport herramient sistem sap crm sap r3 brind soport proces vent logist herramient sap crm sap r3 document actas reunion realiz capacit usuari negoci sistem proces soport,conoc idiom ingles nivel intermedi conoc tecnicossistem sap r3crm deseabl msproject intermedi bizagi intermedi conoc deseabl gestion proces gestion comun vent logist competent analisis critic cuestion form hac cos busc optimiz constant toler cambi constant confianz si mism motiv ret logr impact influenci comunicacion relacion trabaj equip muestr colaboracion se orient logr
6,anal i,propon implement realiz monitore model scor diferent product minor defin variabl uso identific fuent informacion dwh desarroll calcul replic prueb integr gestion analiz desarroll implement despleg solucion bas tecnologi informacion permit explot distribu model informacion desarroll riesg bm scor estadist segmentacion,minim 2 anos experient anal program bi anal funcional anal inteligent negoci conoc programacion web macr avanz excel en datawarehous intermedi manej bas dat sql oracl teradat ultim deseabl nivel intermedioavanz manej herramient business objects cogn avanz conoc sas deseabl
6,profesional proyect,respons proyect carg funcion gestion proyect inclu disen,5 anos experient proyect curs pmi
1,ingenier qa,desarroll manten component softwar inclu teste unitari integracion aplic identificacion cas utilizarteste cas cambi control mejor convert cuadr comand regresion usand selenium qtp contribu implementacion manten ejecucion emision funcionalpl prueb regresion ejecut regresion control comand report result segun plan teste regresion part codig promocion softwar integracion fuert equip client resolv emision critic product sid identific nivel funcional teste regresion report recomend metod mejor automatizacion proced teste regresion product,experient minim 05 anos integr equip sistem informacion experient minim 05 integr equip asegur calid experient minim 02 anos jav utiliz web logic jboss hibernat spring struts indispens experient minim 02 anos herramient automatizacion selenium web driv qtp experient minim 02 anos sql datab
6,jef proyect,respons proyect carg funcion gestion disen proyect,diez anos experient general cinc anos experient proyect sistem curs pmi
6,profesional anal proces funcional,disen desarroll proyect sistem funcion lider proyect sistem,8 anos experient general 5 anos experient proyect sistem curs pmi simil
4,practic profesional soport informacion sistem,manej herramient ofimat cabl red lan instal equip red instal softwar hardawar,minim 6 mes experient practic pre profesional manten comput administr servidor linux windows disponibil trabaj huachip horari 8 6pm
1,practic innovacion,implement mejor proces actual mediant uso ti esto logr adapt adopt configur cre divers herramient bas ti mejor optimiz funcion proces actual,sql c asp php jav
1,cloud develop junior,analisis disen personaliz softwar factory documentacion desarroll realiz,conoc especial aspnet visual cnet sql serv mysql conoc des jquery
4,practic desarroll oracl,analisis desarroll prueb documentacion personaliz atencion incident erp oracl ebs mes ayud client peru eeuu colombi,oracl plsql nivel intermedi avanz conoc basic so linux offic jav intermedi
1,desarroll backend frontend senior,desarroll dar soport requer asign jef direct estim complej requer nuev funcional incident mejor cad proyect llev control actualizacion tiemp tar asign particip reunion equip mejor trabaj equip conoc lenguaj programacion jav spring spring security manej servici restful conoc disen manej bas dat mysql conoc javascript jquery avanz jquery mobil knockoutjs phonegap conoc manej html5 maquetacion css3 bootstrap,experient minim 2 anos particip equip desarroll jav 1 ano minim desarroll movil proactiv capac relacion adaptabilidadflexibil organizacion planificacion alta capac aprendizaj investigacion
6,consultor comercial servici ti,a solicitud client import institucion rubr financier encontr busqued consultor comercial servici ti cubr siguient funcion prospeccion identificacion empres potencial client realiz exposicion comercialestecn servici client coordin usuari servici empres client tesoreri finanz are tecnic sistem comun soci entid proveedor entid are vincul servici hac seguimient entreg servici atencion post vent identific nuev neces servici tecnologi informacion,experient minim 3 anos vent servici product tecnologi informacion solucion integracion telecomun domini offic bas dat microsoft project
6,auxili help desk,import empres encuentr busqued anal product informacion cumpl siguient perfil funcion seguimient control manten plataform tecnolog soport operacion peru soport usuari intern extern creacion usuari intern extern garantiz correct funcion enlac dat interconexion banc etc garantiz funcion corre electron dem sistem clav funcion oficin vel correct funcion manten infraestructur empres air acondicion upss plant electr etc,requisit ingenier sistem universitari institut conclu experient minim 1 ano puest similar
6,coordin proyect telecomun,por encarg client import empres sector telecomun encontr busqued profesional alt calific ocup posicion coordin proyect telecomun funcion realiz planeamient control supervision proyect realiz ingenieri requer elabor documentacion exij ejecucion proyect gestion control seguimient aprobacion servici brind empres contrat particip proyect defin lin bas cost tiemp alcanc proyect prepar expedient digital proyect prepar edt diagram gantt rut critic proyect apoy cumplimient polit objet calid realiz analisis valor gan proyect identific riesg proyect establec estrategi mitigacion asign recurs particip proyect relacion presupuest mism realiz labor coordinacion client otras respons asign jefatur,titul ingenieri electron sistem telecomun 5 anos experient deseabl gestion proyect telecomun desarroll softwar experient previ proyect estad peruan hab lider proyect mont mayor us 100000 mas 4 mes conoc red dat sistem telefon contact centers conoc ms offic ms project autoc certificacion itil deseabl
3,practic soport ti,vel correct funcion maquin sistem empres asistent soport herramient informat cpus sistem oper aplic ofimat sistem empres instalacion configuracion equip instalacion configuracion impresor configuracion celular anex telefon apoy trabaj puntual encarg jefatur document trabaj realiz apoy soport tecnic vari remot onsit,egres bachiller carrer ingenieri sistem experient 6 mes puest empres rubr u microsoft offic nivel avanz ingles nivel basic conoc erp sap nivel basic horari trabaj lun viern 845 am 0600 pm
4,plann manten min,nuestr client import empres sector miner actual busqued profesional calific posicion plann cts ingres informacion equip sistem cts ingres dat relacion proces manten component sistem cts reemplaz repar modif etc component equip baj sistem cts emision report z relacion gestion sistem cts coordinacion continu account managers consecucion informacion requer manten dia bas dat sistem cts prepar report items pendient entreg ser envi client c 15 dias revis compr vent repuest import preparacion fluj caj semanal prepar envi hac seguimient cotiz especial client asign carg apoy permanent solicitud client respect seguimient recl contact agent aduan desaduan mercaderi obten report mensual vent billings administracion general sistem cts manten actualiz sistem cts equip territori coordinacion general relacion cts account managers cumplimient objet relacion cts,egres ingenieri industrial ing de sistem ing mecan opcional ing electr opcional conoc basic manten equip pes experient laboral minim 2 anos alto grad respons trabaj equip proactiv manej prioridad nivel avanz ingles 2 anos experient industri miner indispens manej softwar uso general microsoft offic etc sap deseabl
6,anal metric,elabor report analiz indic proces relacion experient client vent servici client field servic facturacion propon mejor situacion identific gestion analiz control propon disen kpis relacion experient client analiz desagreg indic present desviacion comport atip envi alert busqued causaraiz event suces atip medicion proces analiz informacion encuest nivel satisfaccion canal altern centr atencion client canal mail canal chat,experient minim 2 anos puest realizacion funcion indic con conoc nivel avanz excel sql serv
4,ingenier i asegur calid,analiz evalu operacion manten plataform empres brind recomend proces sistem gestion cumplimient asegur accion propuest establec estandar elabor actualiz difund proces proced implant acord sistem gestion control seguimient asegur cumplimient regul telecomun directric grup estandar establec intern requisit client sensibilizacion capacit auditori sistem gestion tem relacion activ direccion,formacion complementari sistem gestion gestion proyect experient 2 anos mape implantacion mejor proces indic auditori empres telecomun conoc estandar iso
3,jef tecnologi informacion transnacional automotriz,respons are tecnolog informacion empres pais administr proyect local global coordinacion gerenci regional oficin central su labor contempl elabor plan estrateg oper administr recurs direccion comunicacion plan objet met polit norm proced personal involucr coordin atencion resolucion problem requer dirig proces evaluacion cambi tecnolog evalu sistem proces aplic enfoqu estrategi gestion tecnolog promov lider desarroll proyect tecnologi informacion comunicacion propon uso herramient tecnolog usuari ambient trabaj evalu curs desempen unid tecnic establec med rendimient control calid desarroll product servici tecnologi informacion asi aplic metod estandar relat proces desarroll product servici tecnologi informacion comunicacion asist direccion formulacion gestion evaluacion plan proyect are control proyect asign are personal carg,lug trabaj lim conoc especif pmp sism erp peoplesoft sap u oracl programacion entorn clienteservidor bas dat relacional
6,asistent compens,asist funcion competent fin contribu cumplimient mism alin objet empres asist proces valor categorizacion puest trabaj prepar report indic gestion compens rotacion headcount variacion pag variabl asist estudi merc sueld salari benefici analiz propon ajust nuev esquem compensacion salari benefici asist control organigram headcount cad unid organizacional,experient minim 1 ano puest similar experient ambient erp deseabl sap conoc estudi salarial equid intern competit conoc analisis elaboracion organigram conoc tecnic valoracion puest trabaj conoc tecnic elaboracion descripcion puest trabaj conoc legislacion laboral vigent deseabl conoc calcul benefici social manej ms excel nivel intermedi avanz manej ms word pow point nivel intermedi deseabl ingles nivel intermedi
4,cas n 112 sistem informat,adesempen labor departament tecnologi informacion baj supervision liderazg jef proyect asign bmanten nuev desarroll relacion sistem control gubernamental cdocumentacion prueb desarroll elabor dparticip opinion tecnic competent labor desarroll epropon solucion tem segur ambit desempen fotr asign jef proyect,titul bachill carrer universitari especial sistem informat computacion acredit copi experient minim dos 02 anos anal program entorn web transaccional tecnologi net experient minim 01 ano desarroll solucion desktop web conoc patron aspnet mvc 3 superior deseabl experient conoc windows communication foundation entity framework linq html html5 css hml xls json ajax jquery jquery ui bootstrap u ui framework sql serv reporting servic internet information servic deseabl conoc rup uml deseabl conoc oracl 9i superior
6,represent comercial softwar,entend neces client asesor client desarroll implementacion erps realiz report vent hac seguimient carter consegu nuev client,en vent erps
3,jef ti,asegur cumplimient requer it compani vigil correct funcion sistem red principal respons planificacion supervision sistem integral computariz distint sistem oper asesor dar soport distint are cuant usos sistem informat,minim 4 anos lider equip soport desarroll
4,anal sistem,apoy soport aplic web tod are banc solucion problem relacion proces bacth aplic web onlin internet intranets analisis diagnost ejecucion solucion definit problem present aplic produccion identificacion ejecucion nuev oportun mejor proces aplic empres ejecucion analisis riesg part vital gestion problem,alrededor 1 ano experient deseabl rubr financier consultor empres servici pagin web
4,anal senior sistem,realiz tar relev analisis disen sistem informat elaboracion propuest solucion supervision programacion realizacion mism documentacion actualizacion manten sistem informat levant gestion requer disen sistem documentacion manual usuari disen sistem supervis prueb sistem control cumplimient cronogram proyect dirig activ desarroll manten sistem vel cumpl especif segur integr sistem dat planific administr asignacion recurs desarroll manten operacion sistem atend neces informacion dat solicit usuari unidad administr academ coordin activ administr bas dat manten integr dat coordin usuari implantacion nuev sistem actualiz implant solucion eficient calid garantic correct funcion report supervisor avanc logr proyect implant present inform dentr naturalez funcion solicit supervisor dem autor institucion cumpl cualqui activ dentr naturalez carg solicit supervisor,bachill ingenieri sistem afin ingles nivel intermedi tall diplom gestion proyect pmi visual basic 60 sql serv nivel avanz ms offic pow point microsoft project microsoft visi nivel avanz sol conoc metodologi agil desarroll sw scrum 3 anos anal sistem asign proyect median grand desarroll sw implementacion solucion empaquet 2 anos lider equip trabaj
1,program web,desarroll proyect innovacion mejor levant informacion visualizacion result desarroll aplic web html css javascript ajax php mysql report avanc desarroll document codig fuent desarroll,tecnic computacion informat afin experient minim 1 ano proyect desarroll web conoc php mysql html css javascript poo programacion orient objet habil competent pasion autoaprendizaj comunicacion interpersonal creativ innovacion organizacion respons informat sublim text program ftp herramient desarroll chrom benefici ingres planill empres prim dia trabaj tod benefici ley gratif vacacion cts util eps segur medic priv capacitacion constant conveni educ continu estudi
2,project manag,administr tiemp proces diari cont capac solucion maner rap eficient consult problem pued present deb manej recurs existent mejor maner decision coordin constant encarg diferent plataform involucr proyect obten optim result,experient minim 4 anos are administracion proyect experient men cinc proyect ti
6,anal inteligent negoci,gestion bas dat mediant registr actualiz permit mejor uso herramient implement revis actualiz criteri segmentacion avanz optimiz mejor fluj trabaj proced consult bas dat revis calid integr dat envi solicit are usuari respons proces normalizacion actualizacion contact implement ejecut automatizacion report facilit envi identific criteri segmentacion clav envi solicit are usuari asegur valid segmentacion bas dat envi oportun invit tarjet revist etc program envi htmls segun requer orden trabaj diferent unidad implement ejecut automatizacion report facilit envi generacion segmentacion fuent extern envi oportun requer unidad automatiz proces actualizacion dat mejor herramient permit envi adecu requer,deseabl especializacion crm marketing intelligenc business intelligenc con conoc avanz transact sql sqlserv administracion manej dat integration servic excel avanz automatizacion proces lenguaj programacion etc experient manej sistem erp crm
1,program it,import empres consum masiv requier incorpor program it experient programacion vb vba net shar point desarroll proyect programacion requer empres,requisit tecnic gradu ingenieri sistem informat afin nivel tecnic universitari experient menor 03 anos puest similar manej experient programacion vb vba net shar point disponibil inmediat ingles nivel intermedi personal capac analit planificacion organizacion comunicacion efect orientacion result
3,consultor sap basis senior,certificacion osdb migration for sap systems especial solucion tecnolog bas sap inclu sistem oper unix bas dat oracl suit sap netweav experient administracion solucion sap erp bw solution manag pi portal han conoc experient gestion servici ti bas itil,minim cuatr 04 anos experient comprob implant proyect exit deseabl empres rubr consum masiv administracion migracion solucion sap
3,coordin it,asegur simplific proces oper vital negoci tod oper model negoci asegur continu informacion oper form oportun proces disponibilizacion informacion critic tom decision estrateg veraz complet oportun amig facilit comunicacion gestion conoc colaboracion efect acuerd impact carg capac negoci prioritari requer asegur manej optim recurs tecnologi trav custodi manten conservacion control plan contingent recurs ti gener soport grand salt proces estrateg negoci lider proyect ti filial propon solucion acord neces polit compani,se valor experient uso erp oracl
3,anal ti junior,lider proyect soport manten mejor sistem conduc proces diagnost identificacion oportun mejor logr plen entend neces usuari disen altern solucion requer document requer funcional soport manten mejor coordin proveedor ejecucion requer asegur calid trabaj proveedor manten inform usuari desarroll requer planific fas prueb usuari conduc proces capacitacion solucion realiz acompan implementacion solucion convoc personal are desarroll proyect,2 anos experient conoc itil information technology infrastructur library
6,anal inteligent proces,1 soport model simulacion servici trafic usuari facturacion etc coordin conjunt are intern planeamient estrateg asegur ingres control riesg control gestion gestion prepag 2 apoy analisis informacion solicit divers are sistem ingenieri comercial fin desarroll inform respect haci are intern 3 consolid informacion financ acuerd neces intern gerenci present indic desarroll conjunt are intern,minim 1 ano puest similar
4,practic sistem informat,apoy ensamblaj pcs apoy sistem oper windows mac linux apoy instalacion configuracion impresor equip multifuncional apoy manej program utilitari comput apoy actualizacion softwar antivirus estacion servidor,
3,practic de asegur tecnic,manej analisis bas dat report necesari elaboracion indic off lin cumplimient agend llamador automat convertibil elabor fluj proces asi requ estan implement consolid prepar bas dat emple anal cierr result soport canal terceriz monitore gestion apoy jef equip trabaj encarg trabaj encomend,elaboracion macr diferent report
1,practic integracion,integracion comerci product nuev existent integracion nuev product entren produccion,conoc requer programacion entorn web jav net principal web servic http https soap get post xml html certific digital conoc deseabl nuev tecnologi ejm rest json framework patron desarroll comunicacion sockets ip tram competent comunicacion servici client
5,jef proyect telecomun,por encarg client import empres sector telecomun encontr busqued profesional alt calific ocup posicion jef proyect telecomun funcion dirig supervis oficin proyect supervis control activ project managers carg gener report indic necesari inform avanc are desarroll funcion metodologi document necesari etc cultur proyect defin polit bas garantiz exit proyect realiz planeamient control supervision proyect supervision camp proyect reunion period client vision comercial contact coordin divers are gestion control seguimient aprobacion servici brind empres contrat particip proyect defin lin bas cost tiemp alcanc proyect apoy cumplimient polit objet calid report jef inmediat superior realiz analisis valor gan proyect identific riesg proyect establec estrategi mitigacion asign recurs particip proyect relacion presupuest mism realiz labor coordinacion client,conoc general red sistem telefon conoc reglament ley contrat estad certificacion itil deseabl restrict certificacion pmp experient direccion oficin proyect pmo 05 anos gestion pmo direccion proyect experient previ gestion proyect estad peruan deseabl hab gestion proyect mont superior us 1000000 ingenier titul electron informat sistem
